id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
10373117,ASU,Plants,,PreservedSpecimen,36551901-24d8-4167-a44b-c37afa5c0e51,ASU0295656,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Julia Fonseca",,,,,,,"Julia Fonseca","Dale Turner",2015-474,2015-03-14,,2015,3,14,73,,,,"ocotillo-mixed cacti Sonoran desert scrub","AS gravel with red soil",,,,,,,,,,,"saguaro, janusia, fairy duster, ocotillo, grass, barrel, prickly pear, cholla",,,,,,,,,,,,,,USA,Arizona,Pima,,"Cienega Creek Natural Preserve, along Cienega Creek, east of TEP crossing",,0,,32.0309,-110.67515,,,,,,,,Garmin,1086,,,,,"3288 feet",,,waltola64,"2023-07-16 07:02:03",,1,36551901-24d8-4167-a44b-c37afa5c0e51,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=10373117
739171,ASU,Plants,,PreservedSpecimen,cf9c0e64-24a1-420d-bcd6-970a6aad8041,,98846,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"T. Reeves",,6668,1978-04-08,,1978,4,8,98,,,,"Low mountains; desert shrub vegetation; slopes and road cut banks; granite",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ocotillo"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Saguaro"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cercidium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Encelia"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ocotillo"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Saguaro"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cercidium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Encelia"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]","flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"S foothills of Santa Catalina Mountains; Redington Road",,0,,32.2451,-110.678,,700,"TRS: T14S R16E S2 2, 3",,,"TRS data - 16 Nov 05",,,853,,,,,2800ft,,,roisan,"2023-07-16 07:02:03",117062,1,cf9c0e64-24a1-420d-bcd6-970a6aad8041,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739171
5563903,ARIZ,,,PreservedSpecimen,urn:uuid:469f3cd4-aa2c-4c46-bfd8-186f3d137146,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J. E. Bowers, 1984",1979-03-25,,,,,,"C. E. Jenkins",,1504,1979-03-25,,1979,3,25,84,,"March,25,1979","Dups sent to: CAS","North wall.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Rincon Valley. Saguaro National Park, Rincon Mountain District; Visitors Center. 50 yards north of maintenance yard.",,,,32.08611,-110.71139,,,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45806,2,f76c9bf5-db83-4d4d-9a24-0e2cf5856e0e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563903
6188541,SEINet,,,Observation,637f9df6-6eec-4192-bef9-63471e3d7e94,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Julia Fonseca",,2015-467,2015-02-15,,2015,2,15,46,,,,"creosote-dominant Sonoran desert scrub","DI sandy loam of Holocene terrace",,,,,,,,,,,"creosote, cholla, prickly pear",,,,,,,,,,,,,,USA,Arizona,Pima,,"Cienega Creek Natural Preserve, near Colossal Cave Road at Vail",,0,,32.04827,-110.69858,,,,,,,,,,,,,,,,,cienega,"2023-07-16 07:02:03",,102,637f9df6-6eec-4192-bef9-63471e3d7e94,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6188541
953853,ARIZ,,,PreservedSpecimen,urn:uuid:4ca4837a-d5ca-43d8-a53e-b0e3d91889b0,388167,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Joan Tedford",2008-03-27,,,,,,"Joan Tedford",,598,2008-03-27,,2008,3,27,87,,"March,27,2008",,,,"Widespread annual; common on disturbed soil on gravelly bajada. Flower white.",,,,,,,,,,,Flowering,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Catalina Mountains. Sabino Canyon Recreational Area. By Esperero Trail near the main road before the Cactus Picnic Area.",,,,32.317017,-110.698517,,,,,,,,,853,,,,,,,,Becky,"2015-09-08 10:37:57",206734,2,59818a70-2181-4339-9138-510ae60ee24a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=953853
5563884,ARIZ,,,PreservedSpecimen,urn:uuid:6fb5d6a4-06c5-41d3-b0b1-9e58ad265649,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"F.W. Gould",1945-03-11,,,,,,"F. W. Gould",,2938,1945-03-11,,1945,3,11,70,,"March,11,1945",,"On dry sandy slopes",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Pectocarya heterocarpa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""P. platycarpa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Larrea"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Pectocarya heterocarpa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""P. platycarpa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Larrea"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"10 mi north of Tucson on Oracle Road",,,,32.494,-110.9258,,5000,,,,,,,762,,,,,"2500 ft.",,,,"2013-11-07 11:43:44",45784,2,673f02f3-101e-4c30-90d8-2155806bc1cc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563884
921348,ARIZ,,,PreservedSpecimen,urn:uuid:3b9b2b38-210b-48b6-9fa3-c06e4462a9c0,384782,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Erin Zylstra",2006-04-02,,,,,,"Erin Zylstra",,11,2006-04-02,,2006,4,2,92,,"April,2,2006",Uncommon.,,,"Small decumbent herb.",,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sisymbrium irio"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sisymbrium irio"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",Flowering,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Midtown Tucson in an emoty lot; corner of Country Club and Broadway.",,,,32.221959,-110.925902,"NAD 83",,"UTM: 12 506982 3565041",,,,,,748,,,,,"2453 ft.",,,Renee,"2015-09-14 13:13:40",192708,2,a9b76188-9e70-40cd-a24e-290fb2433f08,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=921348
3083959,DES,,,PreservedSpecimen,94c9dc26-e467-4211-a85f-1481a76bf158,DES00018098,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"J. Harry Lehr",,2046,1979-03-31,,1979,3,31,90,,,,S-facing,,Frequent,,,,,,,,,,,flowers,,,,,,,,,,,,,USA,Arizona,"Pima County",,"Foothills, Santa Catalina Mountains, Graycroft Road, S of Sunrise Road, Tucson.",,0,,32.305894,-110.875258,,,"32d 18m 21.22s N; 110d 52m 30.93s W",,,,,,,,,,,,,,eleanoreros,"2023-07-16 07:02:03",,5,94c9dc26-e467-4211-a85f-1481a76bf158,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3083959
3083911,DES,,,PreservedSpecimen,c50f69be-185e-4c57-9420-62f493e5b5bf,DES00003349,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Elinor Lehto",,,,,,,Keil,"Pinkava, Lehto",10561,1968-03-02,,1968,3,2,62,,,,"Rocky mountainside",,,,,,,,,,,,,flowers,,,,,,,,,,,,,USA,Arizona,Pima,,"4.4 miles above Cactus Campground, Sabino Canyon",,0,,32.343179,-110.780674,,1506,,asalywon,,"georef batch tool 2013-09-18; GeoLocate","reviewed - high confidence",,,,,,,,,,egruber,"2023-07-16 07:02:03",,5,c50f69be-185e-4c57-9420-62f493e5b5bf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3083911
739172,ASU,Plants,,PreservedSpecimen,c9e51304-2db4-4beb-a459-601c7849f0be,,117687,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"David Keil",,4247,1969-04-18,,1969,4,18,108,,,,"Upper Sonoran foothills vegetation in rocky side canyons",,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"End of Sabino Canyon Road; Santa Catalina Mountains",,0,,32.344293,-110.780588,,500,,Fertig,,,,,,,,,,,,,roisan,"2023-07-16 07:02:03",117064,1,c9e51304-2db4-4beb-a459-601c7849f0be,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739172
6188534,SEINet,,,Observation,63613929-0f9d-46be-a066-e747de6035c1,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Julia Fonseca",,,,,,,"Julia Fonseca",,2015-460,,,,,,,,2015-02-15,,"desert scrub","RX, andesite",,,,,,,,,,,"prickly pear, yucca, burroweed",,,,,,,,,,,,,,USA,Arizona,Pima,,"Cienega Creek Natural Preserve, Three Bridges area",,0,,32.02127,-110.64207,,,,,,,,,1038,,,,,"3404 feet",,,cienega,"2023-07-16 07:02:03",,102,63613929-0f9d-46be-a066-e747de6035c1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6188534
12723611,ARIZ,,,PreservedSpecimen,urn:uuid:34139c34-859c-4fd2-a6be-b037ce335d0b,429443,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Julia Fonseca",,,,,,,"Julia Fonseca",,2015-460,2015-00-00,,2015,0,0,,,2015,,"Desert scrub","RX, andesite",,,,,,,,,,,"prickly pear, yucca, burroweed",,,,,,,,,,,,,,"United States",Arizona,Pima,,"Cienega Creek Natural Preserve, Three Bridges area",,,,32.02127,-110.64207,,,,,,,,,1038,,,,,"3404 feet",,,Hailey,"2016-12-19 11:50:36",340107,2,968d7114-fead-431c-b7e8-0263b8ec12be,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12723611
367105,UCR,,,PreservedSpecimen,UCR-BPS-47486,,UCR-47486,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"I.M. Johnston",,,,,,,"F. Raymond Fosberg",,10600,1932-04-03,,1932,4,3,94,,1932-4-3,,"Dry hills of quartzite and limestone.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",Arizona,Pima,,"Colossal Cave",,0,,32.06172,-110.63417,,,,,,BCGeoReferenced,,,1114,,,,,,,,,"2025-01-18 18:23:43",1512112,9,3e7e34b5-eaf9-43ba-88a5-3130ffc5dd06,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=367105
5563930,ARIZ,,,PreservedSpecimen,urn:uuid:e5a9dec4-7ebe-4823-bacd-1482d00a0ca3,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"R. Strandberg",1966-03-27,,,,,,"R. Strandberg",,429,1966-03-27,,1966,3,27,86,,"March,27,1966",,"Gentle N-facing alluvial slope",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cercidium microphyllum"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Yucca arizonica"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis juliflora"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cercidium microphyllum"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Yucca arizonica"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis juliflora"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"3/4 mi NE of summit of Pistol Hill",,,,32.066667,-110.633333,,,,,,,,,1066,,,,,"3500 ft.",,,,"2013-11-07 11:43:44",45837,2,34f0fde1-aceb-483c-9dc6-bf0cd1811aaa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563930
24856585,SEINet,,,Observation,61a02d71-230d-49e0-b98b-87a9dd0eca08,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Sue Carnahan",,4109,2020-03-30,,2020,3,30,90,,,,"Rocky scrub grassland.",,"Annual forb; flowers white; nutlets strongly recurved.",,,,,,,,,,"Mariosousa millefolia, Fouquieria splendens, Prosopis velutina, Celtis pallida, Opuntia santa-rita, Aloysia wrightii, Fendlera rupicola, Trixis californica, Herissantia crispa, Erythrina flabelliformis, Sarcomphalus obtusifolius, Haplophyton cimicidum, Setaria macrostachya, Aristida ternipes, Bouteloua curtipendula, Phacelia sonoitensis, Sisymbrium irio, Lepidium virginicum, Cryptantha barbigera.",,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Grosvenor Hills, 1.4 km NNW of Coal Mine Spring; AZGFD Coal Mine Canyon property.",,,,31.53624,-110.89866,WGS84,,,,,,,,1331,,,,,"4368 ft",,,suecar,"2023-07-16 07:02:03",,102,61a02d71-230d-49e0-b98b-87a9dd0eca08,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=24856585
13764376,SEINet,,,Observation,28302e9a-8c76-4e14-8481-da5eacc0af39,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Sue Carnahan",,2303,2017-03-18,,2017,3,18,77,,,PAPAZ.,"Mesquite grassland.",,"Annual forb, 10 cm; flowers white.",,,,,,,,,,"Prosopis velutina, Gutierrezia microcephala, Fouquieria splendens, Bothriochloa barbinodis, Heteropogon contortus, Mimosa dysocarpa.",,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Salero Ranch: Unit 4, Grosvenor Hills, 250 meters SSE of Tejano Spring.",,,,31.57456,-110.91945,WGS84,,,,,,,,1239,,,,,"4064 ft",,,suecar,"2023-07-16 07:02:03",,102,28302e9a-8c76-4e14-8481-da5eacc0af39,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13764376
17757543,ARIZ,,,PreservedSpecimen,urn:uuid:d941b03a-366b-469a-b65b-920d1a3cbfbe,433736,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Sue Carnahan",,2303,2017-03-18,,2017,3,18,77,,"18 March 2017",PAPAZ.,"Mesquite grassland.",,"Annual forb, 10 cm; flowers white.",,,,,,,,,,"Prosopis velutina, Gutierrezia microcephala, Fouquieria splendens, Bothriochloa barbinodis, Heteropogon contortus, Mimosa dysocarpa.",,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz County",,"Salero Ranch: Unit 4, Grosvenor Hills, 250 meters SSE of Tejano Spring.",,,,31.57456,-110.91945,WGS84,,,,,,,,1239,,,,,"4064 ft",,,skomroa,"2018-01-26 09:41:47",349212,2,bd8b9ad3-5cc1-42da-b097-dd8381684fb3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17757543
24913815,GreaterGood,,,HumanObservation,32a73f4e-82ea-44c6-90f5-ac73003518c1,mde-43237,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"T.R. Van Devender","A.L. Reina-G.",,2020-04-19,,2020,4,19,110,,19-Apr-2020,,"Desert grassland.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Old Cemetery, 0.7 km (by air) W of Amado.",,,,31.70778,-111.07056,,,"31° 42m 28s 111° 4m 14s",,,,,,963,,,,,,,,,"2023-07-16 07:02:03",,274,32a73f4e-82ea-44c6-90f5-ac73003518c1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=24913815
5563874,ARIZ,,,PreservedSpecimen,urn:uuid:9722ebc5-7a7a-4c54-855a-7ff6aa81a37c,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.J. Thornber",1905-05-06,,,,,,"J. J. Thornber",,s.n.,1905-05-06,,1905,5,6,126,,"May,6,1905",,Common,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Stone Cabin Canyon, Santa Rita Mountains",,,,31.75,-110.841667,,2000,,,,,,,1524,,,,,"5000 ft.",,,,"2013-11-07 11:43:44",45773,2,8df5e70f-3123-4b46-b202-80671de5ed79,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563874
10902920,MO,,MOBOT,PreservedSpecimen,urn:catalog:MO:Tropicos:439931,439931,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"James S. Miller (MO)",,,,,,,"Mary Merello","et al.",157,1992-04-11,,1992,4,11,102,,1992-4-11,,,,,,,26,,,,,,,,,,,,,5,,,,,,,,"United States",Arizona,Pima,,"Tanque Verde Road to Redington Pass through Coronado National Forest. Upper sonoran through oak woodland.",,,,32.16666,-110.83333,,,,,,,,,500,800,,,,,,,,"2008-05-27 22:02:00",urn:catalog:MO:Tropicos:439931,157,703e1c15-856b-4b99-9a41-54d783c34f24,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=10902920
4175042,SEINet,,,Observation,7048a683-0796-48f2-a6a2-d3f7313cf382,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Julia Fonseca","march 8, 2014",,,,,,"Julia Fonseca","Tom Van Devender, Ana Lilia Reina-Guerrero, Dale Turner, Chip Hedgcock, Curtis Smith",JF2014-265,2014-03-08,,2014,3,8,67,,,,"Sonoran desert scrub",Rock,"short statured combseed",,,,,,,,,,"Paperflower is a dominant shrub, along with creosote bush, shrub mesquite, cholla, Opuntia macrocentra, golf poppies, fluffgrass",,,0,,,,,,,,,,,USA,Arizona,Pima,,"Cienega Creek Natural Preserve, ""andesite basin"" near Three Bridges",,0,,32.02069,-110.63956,,14,,"Julia Fonseca",,,,Garmin,,,,,,3382,,,cienega,"2023-07-16 07:02:03",,102,7048a683-0796-48f2-a6a2-d3f7313cf382,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4175042
