coreid,identifiedBy,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordID,modified
6092613,"Porter, J. Mark",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:80ed2e9e-f067-4c9f-85ac-4f50b0a3097e,"2023-07-16 05:07:11"
6425767,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:3a11f97c-f102-4ee4-93b8-4c4eae54ca5b,"2023-07-16 05:07:11"
6657988,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:c0165929-8086-4309-92a2-1b6d676af8af,"2023-07-16 05:07:11"
6657990,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:6fafa9fa-26d9-4a42-b9be-09889396ae2a,"2023-07-16 05:07:11"
6657992,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:96868f13-26ff-412f-bc59-a551d19e6bb9,"2023-07-16 05:07:11"
20996134,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:91773bac-1c11-48b1-a1b6-5a45c96e3f70,"2023-07-16 05:07:11"
24382742,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:d49de4dd-0221-458c-beb5-d87d97a98be1,"2023-07-16 05:07:11"
24382744,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:490ce7cf-756f-4744-95e0-44525c6d48d0,"2023-07-16 05:07:11"
24382745,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:c698385a-664e-47c8-a7b3-e49b77bd4dcb,"2023-07-16 05:07:11"
24382746,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:554b112f-6382-4cc1-9062-57cebcc101e8,"2023-07-16 05:07:11"
24382747,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:778da8f1-18ae-4cf5-ae9b-b2583021b16f,"2023-07-16 05:07:11"
24382748,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:f50fc26f-190f-436a-879b-bb9ce45b7c71,"2023-07-16 05:07:11"
24382749,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:a9a9aa1a-bce3-46c1-a527-b9135c78cea3,"2023-07-16 05:07:11"
24382750,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:e54a9c54-ac0c-46f5-ba33-6c9b95a312e0,"2023-07-16 05:07:11"
24382751,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:f7e93c71-efd4-4331-8c3a-dceb70b74e7d,"2023-07-16 05:07:11"
24382752,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:f38d0b94-1f3c-4b03-8bad-570dfdf21134,"2023-07-16 05:07:11"
24382753,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:f1074a77-90a0-43cd-97d9-93d1425b1532,"2023-07-16 05:07:11"
24382754,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:9c744577-ec3f-4e80-9eb4-9ce66a4ec56c,"2023-07-16 05:07:11"
24382755,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:18314c67-d375-4f43-bee3-7faed20a7ffb,"2023-07-16 05:07:11"
24382756,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:1feee0b7-97ba-4095-a418-536421e06120,"2023-07-16 05:07:11"
24382757,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:40d0f7b0-4fec-42b8-995d-81886fbd5622,"2023-07-16 05:07:11"
24382758,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:76a0fc15-d4a5-4eaf-99fa-249273964ca1,"2023-07-16 05:07:11"
24382759,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:f2006913-fe01-4a98-b026-f92c10cf5698,"2023-07-16 05:07:11"
24382760,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:d3ccdddb-1811-4489-b1e3-d55c671537a2,"2023-07-16 05:07:11"
24382761,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:7960060a-281a-4c2d-829d-bc3ca186d164,"2023-07-16 05:07:11"
24382762,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:a12ee0ab-e880-421f-ab9a-4d0075958c94,"2023-07-16 05:07:11"
24382763,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:7cda1cea-aa57-42ef-8a0f-1b87f2172f1d,"2023-07-16 05:07:11"
24382764,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:0ec57a98-526a-46a6-97cf-98ece89e4191,"2023-07-16 05:07:11"
24382765,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:38652a61-4c90-472d-b2d5-932e274cb51e,"2023-07-16 05:07:11"
24382766,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:cd9424e6-35e3-4d65-b270-eb0b17df06dd,"2023-07-16 05:07:11"
24382768,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:dc8b11ec-dd12-4a18-a329-9ac334b45991,"2023-07-16 05:07:11"
24382769,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:8cf130f7-8232-45eb-8639-431393437db2,"2023-07-16 05:07:11"
24382770,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:1e937e43-530f-407b-b3c3-7bd5fc7f4c60,"2023-07-16 05:07:11"
24382771,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:95e2fd42-449e-4889-81ce-7252c2715c0e,"2023-07-16 05:07:11"
24382772,unknown,s.d.,"Mixed Pectocarya collection: P. recurvata, P. heterocarpa, and maybe 2 fruits form a 3rd plant = P. platycarpa.","Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:c0d6d6f5-f7ad-42db-a5ec-f0e39e42b438,"2023-07-16 05:07:11"
24382773,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:13920463-4ee7-465c-9cc9-d069baccf3c3,"2023-07-16 05:07:11"
24382774,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:cff52fc5-740c-4e84-8501-003e93b7597f,"2023-07-16 05:07:11"
24382775,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:923d5f72-3bd4-4080-bfb7-5b65ba4aece9,"2023-07-16 05:07:11"
24382776,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:9576e0ac-04f9-4693-9f3d-7e84b47d8215,"2023-07-16 05:07:11"
24382777,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:912360db-1d3e-47f8-95a8-e1f0a4a06cf2,"2023-07-16 05:07:11"
24382778,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:6b242263-ce7f-46a7-adc0-c2457cbf11cc,"2023-07-16 05:07:11"
24382779,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:b3b0d95c-de46-4116-941e-764f85c7f774,"2023-07-16 05:07:11"
24382780,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:31c1bf6a-354e-4cdf-bfbf-c5d84c6ccea1,"2023-07-16 05:07:11"
24382781,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:2a0902ed-223b-4dd2-b329-513e708db009,"2023-07-16 05:07:11"
24382782,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:eb109030-d66f-4b1d-9312-6e769d1d7f9a,"2023-07-16 05:07:11"
28880751,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:68171b56-b88e-4027-a24a-f7eb13662487,"2023-07-16 05:07:11"
28880756,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:d1a22658-cd3e-476c-8621-4762b4b6b111,"2023-07-16 05:07:11"
28880759,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:75ec7bff-801a-4079-8d93-29318f99d5e1,"2023-07-16 05:07:11"
28884176,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:7a72cd18-3c46-4ca8-ba18-154941adc0b5,"2023-07-16 05:07:11"
32018372,unknown,s.d.,,"Pectocarya recurvata",1,I.M.Johnst.,,,,,,,urn:uuid:5590104c-e675-4770-bedd-861fb32b8696,"2024-01-03 17:12:59"
2516370,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:a1ac0506-e5b6-4f66-b693-e1f1eb011969,"2023-07-16 05:07:11"
3399284,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:55824edf-c21f-4e6c-b566-4fc8cccb3cf8,"2023-07-16 05:07:11"
28104456,"G.L. Clifton",s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",Pectocarya,recurvata,,,,,urn:uuid:0a652077-d49c-4773-9912-3f5ac9adfe04,"2023-07-16 05:07:11"
3105402,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:8874a086-6cf9-43e9-9da0-efbf288b3328,"2023-07-16 05:07:11"
16239673,"Assumed to be collector","Assumed to be collection date",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:ed7ba5d6-8ec0-4534-95b6-7c7fcceb13bd,"2023-07-16 05:07:11"
3526385,"K.E. Hasenstab",11/26/2008,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,"The Jepson Manual, 1993, Hickman, ed. (verified from morphological study)",,urn:uuid:48cb5aa7-53df-44a1-8c44-03c7868f5da8,"2023-05-17 15:50:53"
3526396,"K.E. Hasenstab",11/26/2008,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,"The Jepson Manual (Hickman, ed.,1993)",,urn:uuid:9da30b2c-270b-45c2-9690-b7ba39889c5e,"2023-05-17 15:50:53"
3526401,"Lisa W. Young",3/28/1998,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,"The Jepson Manual (Hickman, ed.,1993)",,urn:uuid:879376a4-d7f3-4186-ab4a-cc9f10250e33,"2023-05-17 15:50:53"
3526403,unknown,s.d.,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,,,urn:uuid:b05de9a8-683c-4b0b-a529-13f88de1f554,"2023-05-17 15:50:53"
3540332,"C. Matt Guilliams",4-25-2008,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,"The Jepson Manual (Hickman, ed.,1993)",,urn:uuid:8d3a5198-a3da-43e9-bdcc-dbf88f948d3b,"2023-05-17 15:50:53"
3541850,unknown,s.d.,,"Pectocarya recurvata",1,"I. M. Johnst.",,,,,,,urn:uuid:0acc0201-3a30-4f05-b6ac-898424eda786,"2023-05-17 15:50:53"
3541956,"Michael G. Simpson",3/20/2010,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,,,urn:uuid:696ef0a5-c740-43c2-9f68-9ef9a95a22ca,"2023-05-17 15:50:53"
3542044,"Jon P. Rebman",s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:f56bdae5-3c0f-4a1c-90c1-82b88e6f733a,"2023-05-17 15:50:53"
4341294,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnson",,,,,,,urn:uuid:e767ad1e-e08a-4ddc-a5d4-b74a90e99403,"2023-05-17 15:50:53"
4891103,unknown,s.d.,,"Pectocarya recurvata",1,"I.M Jonst",,,,,,,urn:uuid:dc62087f-1d07-4452-9751-860ee987ca5e,"2023-05-17 15:50:53"
20840790,"K.E. Hasenstab",11/26/2008,,"Pectocarya recurvata",1,"I.M. Johnst.",,,,,"The Jepson Manual (Hickman, ed.,1993)",,urn:uuid:c2072412-73ab-41f4-93f8-37bf6e25e309,"2023-05-17 15:50:53"
22919163,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:1f9723a3-d0a9-4baa-ae5e-b6bdf26cc4c2,"2023-05-17 15:50:53"
29782154,"L. Gross",1973-03-30,,"Pectocarya recurvata",0,"I. M.Johnston",,,,,,,urn:uuid:c5443afc-a713-48a5-befa-8cedb60a7fa4,"2022-06-08 06:44:05"
29782154,unknown,s.d.,,Pectocarya,0,,,,,,,,urn:uuid:56a700e7-ab3f-4b91-877f-6b88ac0e85a0,"2022-06-08 06:44:05"
29907714,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:53376d5d-34b1-4ea4-895c-7501c9e2be66,"2023-05-17 15:50:53"
30749950,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:da1adc84-4534-4167-8b8f-0b627f65c201,"2023-05-17 15:50:53"
30749990,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:0c2e4a74-8a3d-4610-bc5d-ca2ab6faeb58,"2023-05-17 15:50:53"
31135774,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:cc6d45fb-b40b-478b-9d3e-01582ca3b5a3,"2023-05-17 15:50:53"
20875356,"Damrel, D.Z.",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5d85c9fd-ec42-4581-86de-4781f9a0b95e,"2023-07-16 05:07:11"
20875357,"Makings, L.",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:04e09825-e926-4e6a-a37a-fa644197cab2,"2023-07-16 05:07:11"
10455731,"David J. Keil",s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:7f418b45-fe66-4885-939f-6c70944c92c4,"2023-07-16 05:07:11"
10455732,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:c3fc0b7a-7c4b-4ea7-8443-63e32fc34344,"2023-07-16 05:07:11"
10455733,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:901bab9b-965a-422e-87ef-bd105832126b,"2023-07-16 05:07:11"
10455734,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:e2f105a0-98af-4962-b291-fc3f2a1dd88d,"2023-07-16 05:07:11"
10780862,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:5c7a7638-9a20-47dd-a1d4-47e8eef4d23f,"2023-07-16 05:07:11"
10840877,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:6dbe2bbd-dc60-427d-9e46-35b65f48e954,"2023-07-16 05:07:11"
10873807,"Ruth A. Nelson",s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:ffcd2dd2-752a-4712-ba05-60b0b6ed5f2f,"2023-07-16 05:07:11"
10898348,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:cf28fc6f-6f80-4a8d-982a-530f6db667db,"2023-07-16 05:07:11"
10902920,"James S. Miller (MO)",s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:a785f953-7df9-4741-ab3c-f965ee53a13f,"2023-07-16 05:07:11"
10939637,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:85ab5af7-3029-406f-a281-40307897d48a,"2023-07-16 05:07:11"
12728259,CCH2,2024,,"Pectocarya recurvata",1,"I.M. Johnston",,,,,,,urn:uuid:4ca065cd-f796-473c-af27-647a928c77e3,"2024-02-07 12:46:45"
12728259,collector,unknown,,"Pectocarya linearis",0,DC.,Pectocarya,linearis,,,,,urn:uuid:d8f77d59-4989-434e-b302-1b8c65df7ca7,"2023-07-16 05:07:11"
12728259,synonomy,unknown,,"Pectocarya linearis subsp. ferocula",0,"(I.M. Johnst.) Thorne",,,,,,,urn:uuid:91e6257d-5109-4a9e-8c86-7c84ce361509,"2024-01-24 12:48:07"
13193852,"D. Gentilcore",2016-02-26,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:2398a0cb-fcdd-4c61-b967-5b12a202fc88,"2023-07-16 05:07:11"
13239503,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:8b41a885-20a3-4da8-8623-664ccfb10fd7,"2023-07-16 05:07:11"
13355196,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:a3dc8e40-7325-465f-a501-c42015e0e173,"2023-07-16 05:07:11"
13355216,collector,unknown,,"Pectocarya recurvata",1,"I. M. Johnst.",Pectocarya,recurvata,,,,,urn:uuid:1ca8a5f9-ed3a-45ef-a66c-04b5e72c8cf1,"2023-07-16 05:07:11"
13355265,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:06bfeef6-04e5-4a45-b981-4c7a2cee5f80,"2023-07-16 05:07:11"
13355297,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:08306a46-ad76-405c-b694-8f88ef4ad1a9,"2023-07-16 05:07:11"
13355850,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:d09e9745-ded8-47b8-a10c-f3ac1eb93e2e,"2023-07-16 05:07:11"
13355887,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:f2c030a8-09b3-4b29-89b5-e11eb70ffbe7,"2023-07-16 05:07:11"
13355902,"I. Wiggins",unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:13fd715a-e9ac-47b7-b265-21081edb00a6,"2023-07-16 05:07:11"
13355930,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:bc7cf69e-a72a-4ac7-996e-eb07a21e324d,"2023-07-16 05:07:11"
13355936,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:55bc7d5b-dc9f-4fea-a773-5e464ac2a4b3,"2023-07-16 05:07:11"
13355942,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:dbce7e4a-e94c-4c50-a8b5-76d3884a9cdc,"2023-07-16 05:07:11"
13355953,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:dffd7e64-bdc7-4a2b-a099-764542eba4a5,"2023-07-16 05:07:11"
13355964,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:6e633624-8875-4902-8474-1d48af0c00a3,"2023-07-16 05:07:11"
13355984,"I.M. Johnston [duplicate]",unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:a2897234-b6ef-4ae4-938b-872b8033db80,"2023-07-16 05:07:11"
16172554,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5093152a-790a-4ecd-ad10-a3d766988343,"2023-07-16 05:07:11"
16218150,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:34bdc6b9-2a43-447c-b0c3-43837cd115dd,"2023-07-16 05:07:11"
28854769,"J.D. Morefield","12 MAR 1986",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:48b2e114-a470-40fb-8b0e-0863b9738b28,"2023-07-16 05:07:11"
28854866,"J.D. Morefield","3 APR 1986",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:e784ce1c-00de-4cda-976e-0dcd82bd9bc1,"2023-07-16 05:07:11"
29441517,"J.S. Holland",unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:5a1d3956-19e5-48c6-980c-6e552ad551a1,"2023-07-16 05:07:11"
30170342,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:e35d50b9-5903-4b83-ba4f-77dafd931612,"2023-07-16 05:07:11"
30412606,collector,unknown,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:9fd75a0c-d21f-489a-b798-f4a22c3684e1,"2023-07-16 05:07:11"
33558296,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",,,,,,,urn:uuid:532f04de-6291-4f64-a3e1-d5008389e833,"2025-02-02 09:56:13"
33558323,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",,,,,,,urn:uuid:c3796845-7b73-493a-80e9-31adf9bd7d94,"2025-02-02 10:06:17"
24424324,"N. Duane Atwood",1993,,"Pectocarya platycarpa",0,"(Munz & I. M. Johnst.) Munz & I. M. Johnst.",,,,,,,urn:uuid:6d0e2f4a-3a4a-492c-a21f-47734ffef8ba,"2020-01-07 13:06:35"
24424324,"N. Duane Atwood",1995,"Also P. recurvata.","Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:4310944c-f565-45ed-bbb1-74497f79b8b1,"2023-07-16 05:07:11"
5424043,"Assumed to be collector","Assumed to be collection year",,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:ab1634cd-d464-4e19-bb41-da5a741e3482,"2023-07-16 05:07:11"
16942461,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:8c17a88b-a438-44b4-9254-6c3d7d31f1a4,"2023-07-16 05:07:11"
28307003,undefined,s.d.,,"Pectocarya recurvata",0,"I. M. Johnston",,,,,,,urn:uuid:bef6cb35-9bc9-4b50-b598-e1392e60fc9b,"2021-09-24 14:17:16"
28307003,unknown,s.d.,,"Pectocarya recurvata",1,"I. M. Johnston",,,,,,,urn:uuid:e70db4cd-a7ad-437e-9296-b62f756957ef,"2023-05-18 09:59:25"
28328780,,,,"Pectocarya recurvata",0,"I. M. Johnst.",,,,,,"original determination",urn:uuid:712f7409-40db-4edc-a84b-8925a2ac7baf,"2023-05-18 09:59:25"
28328780,"not specified","not specified",,"Pectocarya recurvata",0,"I. M. Johnst.",,,,,,"original determination",urn:uuid:ecfea37b-120a-41fd-b9c9-03d7f02772b5,"2021-09-24 14:17:16"
28328780,unknown,s.d.,,"Pectocarya recurvata",1,"I. M. Johnst.",,,,,,,urn:uuid:a3cbf12b-0b5a-4cb0-a961-4ab58e74d642,"2023-05-18 09:59:25"
28328781,,,,"Pectocarya recurvata",0,"I. M. Johnst.",,,,,,"original determination",urn:uuid:864ddb1b-3919-48da-bfb9-cbdcd33c3330,"2023-05-18 09:59:25"
28328781,"not specified","not specified",,"Pectocarya recurvata",0,"I. M. Johnst.",,,,,,"original determination",urn:uuid:17f98784-0db7-4e40-87e7-11d6857b5258,"2021-09-24 14:17:16"
28328781,unknown,s.d.,,"Pectocarya recurvata",1,"I. M. Johnst.",,,,,,,urn:uuid:69e2798b-4c95-4db5-98e5-6c3c9bde9c30,"2023-05-18 09:59:25"
33176703,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:87a9e13d-2aec-4187-8d22-5973420da576,"2024-10-21 06:51:26"
33177227,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:81ec5eb7-a761-4e4c-81f8-8117c189d9f7,"2024-10-21 06:51:26"
33177240,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:10920bc8-a983-4bc9-a9f5-b1a9ba7e7384,"2024-10-21 06:51:26"
33177292,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:d49c2c2b-a716-461a-a7a8-8e5dee3af022,"2024-10-21 06:51:26"
33177403,unknown,s.d.,,"Pectocarya recurvata",1,"I. M.Johnston",,,,,,,urn:uuid:ac41fd84-2302-4423-b61f-c95b74858068,"2024-10-21 06:51:26"
5626581,unknown,s.d.,,"Pectocarya recurvata",1,Johnston.,Pectocarya,recurvata,,,,,urn:uuid:544573e0-e2ac-4929-8858-ab0d36dca7dc,"2023-07-16 05:07:11"
5511185,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:decd39a9-969b-4036-adc6-7033386bc45c,"2023-07-16 05:07:11"
5511187,"Munz P A",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:ad0d6260-1c24-459c-a702-f31a0a135f77,"2023-07-16 05:07:11"
5511196,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:30c3d201-f89a-4f80-abdc-2a4ee81131cf,"2023-07-16 05:07:11"
5511198,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:b4cc0569-d8dd-46ed-9b54-54a3577b0d01,"2023-07-16 05:07:11"
5511199,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:4b38122f-9acd-42f9-8216-51381067818d,"2023-07-16 05:07:11"
5511200,"Munz P A",s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:2a1854a6-5280-40ff-94f8-160189a467d2,"2023-07-16 05:07:11"
5511201,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:bd2491aa-a454-49f2-8d1d-8d9d78942c5a,"2023-07-16 05:07:11"
5511202,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:68a7b8f4-b70d-4a73-b414-46cff2277558,"2023-07-16 05:07:11"
5511203,unknown,s.d.,,"Pectocarya recurvata",1,"I.M. Johnston",Pectocarya,recurvata,,,,,urn:uuid:9b96d903-91b7-425f-8ed9-323bc72cf079,"2023-07-16 05:07:11"
